tweet_id,date,time,tweet_url,text,source,retweet_count,favorite_count,dog_name,dog_stage,dog_breed,final_ratings,jpg_url
697616773278015490,2016-02-11,03:02:54,"https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10,Twitter for iPhone,1144,3467,,pupper,Lhasa,11.0,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg
697881462549430272,2016-02-11,20:34:41,https://twitter.com/dog_rates/status/697881462549430272/photo/1,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple,Twitter for iPhone,1337,3313,Carter,,Washbasin,10.0,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg
697943111201378304,2016-02-12,00:39:39,https://twitter.com/dog_rates/status/697943111201378304/photo/1,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10,Twitter for iPhone,776,2638,Cassie,,Great Dane,10.0,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg
697990423684476929,2016-02-12,03:47:39,"https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose,Twitter for iPhone,1451,3592,Doug,,Pembroke,11.0,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg
697995514407682048,2016-02-12,04:07:53,https://twitter.com/dog_rates/status/697995514407682048/photo/1,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10",Twitter for iPhone,372,1665,,,Staffordshire Bullterrier,11.0,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg
698178924120031232,2016-02-12,16:16:41,https://twitter.com/dog_rates/status/698178924120031232/photo/1,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup,Twitter for iPhone,830,3084,Lily,,Chesapeake Bay Retriever,10.0,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg
698195409219559425,2016-02-12,17:22:12,https://twitter.com/dog_rates/status/698195409219559425/photo/1,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups,Twitter for iPhone,6750,18408,Beau,,Labrador Retriever,9.0,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg
698262614669991936,2016-02-12,21:49:15,https://twitter.com/dog_rates/status/698262614669991936/photo/1,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup,Twitter for iPhone,2268,5214,Franklin,,Italian Greyhound,11.0,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg
698342080612007937,2016-02-13,03:05:01,https://twitter.com/dog_rates/status/698342080612007937/video/1,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21),Twitter for iPhone,1074,2485,Maximus,,Boxer,11.0,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg
698355670425473025,2016-02-13,03:59:01,https://twitter.com/dog_rates/status/698355670425473025/photo/1,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need,Twitter for iPhone,516,2046,Jessiga,,Pug,10.0,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg
698549713696649216,2016-02-13,16:50:04,https://twitter.com/dog_rates/status/698549713696649216/photo/1,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude,Twitter for iPhone,704,2536,Claude,,French Bulldog,9.0,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg
698635131305795584,2016-02-13,22:29:29,https://twitter.com/dog_rates/status/698635131305795584/video/1,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle),Twitter for iPhone,388,1400,,,Samoyed,12.0,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg
698703483621523456,2016-02-14,03:01:06,https://twitter.com/dog_rates/status/698703483621523456/photo/1,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet,Twitter for iPhone,425,1608,Rusty,,Brittany Spaniel,7.0,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg
698710712454139905,2016-02-14,03:29:49,https://twitter.com/dog_rates/status/698710712454139905/photo/1,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles,Twitter for iPhone,774,2710,Cuddles,,Samoyed,10.0,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg
698907974262222848,2016-02-14,16:33:40,"https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1",This dog is never sure if he's doing the right thing. 10/10,Twitter for iPhone,699,2787,,,German Short-Haired Pointer,10.0,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg
698953797952008193,2016-02-14,19:35:46,https://twitter.com/dog_rates/status/698953797952008193/photo/1,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles,Twitter for iPhone,1020,2975,CeCe,,Italian Greyhound,11.0,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg
698989035503689728,2016-02-14,21:55:47,https://twitter.com/dog_rates/status/698989035503689728/photo/1,This is Oliver. He does toe touches in his sleep. 13/10 precious af,Twitter for iPhone,1113,3701,Oliver,,Norfolk Terrier,13.0,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg
699036661657767936,2016-02-15,01:05:02,https://twitter.com/dog_rates/status/699036661657767936/photo/1,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all,Twitter for iPhone,1345,2863,,pupper,Chihuahua,13.0,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg
699072405256409088,2016-02-15,03:27:04,https://twitter.com/dog_rates/status/699072405256409088/video/1,ERMAHGERD 12/10 please enjoy,Twitter for iPhone,1325,3296,,,Shih-Tzu,12.0,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg
699079609774645248,2016-02-15,03:55:41,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10,Twitter for iPhone,745,2677,Reagan,,Schipperke,8.0,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg
699088579889332224,2016-02-15,04:31:20,https://twitter.com/dog_rates/status/699088579889332224/photo/1,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10,Twitter for iPhone,715,2451,Charl,,Mousetrap,3.0,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg
699323444782047232,2016-02-15,20:04:36,https://twitter.com/dog_rates/status/699323444782047232/photo/1,"""I'm bathing the children what do you want?""  ...both 10/10",Twitter for iPhone,983,3466,,,Labrador Retriever,10.0,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg
699370870310113280,2016-02-15,23:13:03,https://twitter.com/dog_rates/status/699370870310113280/photo/1,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well,Twitter for iPhone,497,2053,Calbert,,Cairn,11.0,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg
699413908797464576,2016-02-16,02:04:04,https://twitter.com/dog_rates/status/699413908797464576/photo/1,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively",Twitter for iPhone,688,2258,Miley,,Samoyed,11.0,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg
699423671849451520,2016-02-16,02:42:52,https://twitter.com/dog_rates/status/699423671849451520/photo/1,"""Don't ever talk to me or my son again."" ...both 10/10",Twitter for iPhone,383,1505,,,Pug,10.0,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg
699434518667751424,2016-02-16,03:25:58,https://twitter.com/dog_rates/status/699434518667751424/photo/1,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10,Twitter for iPhone,577,2384,,pupper,Golden Retriever,12.0,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg
699446877801091073,2016-02-16,04:15:05,"https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1","This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10",Twitter for iPhone,2938,6515,Archie,,Pembroke,12.0,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg
699691744225525762,2016-02-16,20:28:06,https://twitter.com/dog_rates/status/699691744225525762/photo/1,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10",Twitter for iPhone,5174,11252,Dave,,Hippopotamus,5.0,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg
699775878809702401,2016-02-17,02:02:25,https://twitter.com/dog_rates/status/699775878809702401/photo/1,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup,Twitter for iPhone,690,2150,Fillup,,Dandie Dinmont,11.0,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg
699779630832685056,2016-02-17,02:17:19,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",Take all my money. 10/10,Twitter for iPhone,1397,3039,,,Malinois,10.0,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg
699788877217865730,2016-02-17,02:54:04,https://twitter.com/dog_rates/status/699788877217865730/photo/1,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10,Twitter for iPhone,557,2458,Nala,,Border Terrier,12.0,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg
699801817392291840,2016-02-17,03:45:29,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper,Twitter for iPhone,1088,3345,Cooper,pupper,Golden Retriever,11.0,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg
700002074055016451,2016-02-17,17:01:14,https://twitter.com/dog_rates/status/700002074055016451/photo/1,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10,Twitter for iPhone,1529,3627,Thumas,,Chihuahua,9.0,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg
700029284593901568,2016-02-17,18:49:22,https://twitter.com/dog_rates/status/700029284593901568/photo/1,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10,Twitter for iPhone,661,2262,Coops,,West Highland White Terrier,10.0,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg
700062718104104960,2016-02-17,21:02:13,https://twitter.com/dog_rates/status/700062718104104960/photo/1,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10,Twitter for iPhone,778,2890,Eazy,,Hummingbird,6.0,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg
700143752053182464,2016-02-18,02:24:13,https://twitter.com/dog_rates/status/700143752053182464/photo/1,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper,Twitter for iPhone,3129,8282,,pupper,Golden Retriever,10.0,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg
700151421916807169,2016-02-18,02:54:41,https://twitter.com/dog_rates/status/700151421916807169/photo/1,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10,Twitter for iPhone,754,2450,,pupper,Tennis Ball,11.0,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg
700167517596164096,2016-02-18,03:58:39,https://twitter.com/dog_rates/status/700167517596164096/photo/1,This is Dotsy. She's stuck as hell. 10/10,Twitter for iPhone,836,2903,Dotsy,,Beagle,10.0,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg
700462010979500032,2016-02-18,23:28:52,https://twitter.com/dog_rates/status/700462010979500032/photo/1,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10,Twitter for iPhone,2031,4537,Murphy,,Hamster,6.0,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg
700505138482569216,2016-02-19,02:20:14,"https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1",This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia,Twitter for iPhone,646,2487,Kaia,,Bath Towel,12.0,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg
700518061187723268,2016-02-19,03:11:35,https://twitter.com/dog_rates/status/700518061187723268/photo/1,This is Vincent. He's the man your girl is with when she's not with you. 10/10,Twitter for iPhone,915,2887,Vincent,,American Staffordshire Terrier,10.0,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg
700796979434098688,2016-02-19,21:39:54,https://twitter.com/dog_rates/status/700796979434098688/photo/1,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel,Twitter for iPhone,1085,2669,Daniel,,Tailed Frog,7.0,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg
700847567345688576,2016-02-20,01:00:55,https://twitter.com/dog_rates/status/700847567345688576/photo/1,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10,Twitter for iPhone,558,2637,Crouton,,Rhodesian Ridgeback,10.0,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg
700890391244103680,2016-02-20,03:51:05,https://twitter.com/dog_rates/status/700890391244103680/photo/1,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10,Twitter for iPhone,653,2437,Chet,,White Wolf,11.0,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg
701214700881756160,2016-02-21,01:19:47,https://twitter.com/dog_rates/status/701214700881756160/photo/1,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both",Twitter for iPhone,5812,13475,,,Chihuahua,12.0,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg
701545186879471618,2016-02-21,23:13:01,https://twitter.com/dog_rates/status/701545186879471618/photo/1,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper,Twitter for iPhone,680,2902,Millie,pupper,Border Collie,10.0,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg
701570477911896070,2016-02-22,00:53:31,"https://twitter.com/dog_rates/status/701570477911896070/photo/1,https://twitter.com/dog_rates/status/701570477911896070/photo/1",This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10,Twitter for iPhone,1055,3080,Yoda,,Yorkshire Terrier,9.0,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg
701601587219795968,2016-02-22,02:57:08,https://twitter.com/dog_rates/status/701601587219795968/photo/1,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet,Twitter for iPhone,523,2299,Coopson,,Chihuahua,10.0,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg
701889187134500865,2016-02-22,21:59:57,https://twitter.com/dog_rates/status/701889187134500865/photo/1,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo,Twitter for iPhone,1558,3905,Bilbo,,French Bulldog,11.0,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg
701952816642965504,2016-02-23,02:12:47,https://twitter.com/dog_rates/status/701952816642965504/photo/1,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10,Twitter for iPhone,1149,4167,Rilo,,Toy Poodle,11.0,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg
701981390485725185,2016-02-23,04:06:20,https://twitter.com/dog_rates/status/701981390485725185/photo/1,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10,Twitter for iPhone,1106,3755,Fiji,,Pomeranian,12.0,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg
702217446468493312,2016-02-23,19:44:20,https://twitter.com/dog_rates/status/702217446468493312/photo/1,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10",Twitter for iPhone,1526,5268,,,Golden Retriever,9.0,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg
702276748847800320,2016-02-23,23:39:59,https://twitter.com/dog_rates/status/702276748847800320/photo/1,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10",Twitter for iPhone,860,2706,,,Boston Bull,11.0,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg
702321140488925184,2016-02-24,02:36:23,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",Please enjoy this picture as much as I did. 12/10,Twitter for iPhone,1156,3604,,,West Highland White Terrier,12.0,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg
702598099714314240,2016-02-24,20:56:55,https://twitter.com/dog_rates/status/702598099714314240/photo/1,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper",Twitter for iPhone,3712,11332,Sansa,pupper,Kelpie,11.0,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg
702671118226825216,2016-02-25,01:47:04,https://twitter.com/dog_rates/status/702671118226825216/photo/1,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both,Twitter for iPhone,634,2398,Rambo,,Bloodhound,10.0,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg
702684942141153280,2016-02-25,02:42:00,https://twitter.com/dog_rates/status/702684942141153280/photo/1,This is Lucy. She's sick of these bullshit generalizations 11/10,Twitter for iPhone,1215,3516,Lucy,,Golden Retriever,11.0,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg
702932127499816960,2016-02-25,19:04:13,https://twitter.com/dog_rates/status/702932127499816960/photo/1,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet,Twitter for iPhone,811,2825,Chip,,Wallaby,6.0,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg
703268521220972544,2016-02-26,17:20:56,https://twitter.com/dog_rates/status/703268521220972544/photo/1,Happy Friday here's a sleepy pupper 12/10,Twitter for iPhone,618,2152,,pupper,Wool,12.0,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg
703356393781329922,2016-02-26,23:10:06,https://twitter.com/dog_rates/status/703356393781329922/photo/1,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10,Twitter for iPhone,429,2085,Socks,,Border Collie,9.0,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg
703382836347330562,2016-02-27,00:55:11,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well,Twitter for iPhone,1285,3837,Charlie,,Golden Retriever,12.0,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg
703407252292673536,2016-02-27,02:32:12,https://twitter.com/dog_rates/status/703407252292673536/photo/1,This pupper doesn't understand gates. 10/10 so close,Twitter for iPhone,786,2685,,pupper,Doormat,10.0,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg
703611486317502464,2016-02-27,16:03:45,https://twitter.com/dog_rates/status/703611486317502464/photo/1,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup,Twitter for iPhone,1709,4229,Scooter,pupper,Pembroke,10.0,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg
703631701117943808,2016-02-27,17:24:05,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes,Twitter for iPhone,772,2853,Bella,,Window Shade,11.0,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg
703769065844768768,2016-02-28,02:29:55,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af,Twitter for iPhone,1276,3621,,,Boxer,10.0,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg
703774238772166656,2016-02-28,02:50:28,https://twitter.com/dog_rates/status/703774238772166656/photo/1,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10",Twitter for iPhone,526,2020,,,Labrador Retriever,10.0,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg
704113298707505153,2016-02-29,01:17:46,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley,Twitter for iPhone,629,2031,Stanley,,Otter,8.0,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg
704347321748819968,2016-02-29,16:47:42,https://twitter.com/dog_rates/status/704347321748819968/photo/1,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper,Twitter for iPhone,393,1729,Ralphson,pupper,Teddy,10.0,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg
704364645503647744,2016-02-29,17:56:32,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick,Twitter for iPhone,3999,8804,Bisquick,,Pembroke,12.0,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg
704480331685040129,2016-03-01,01:36:14,https://twitter.com/dog_rates/status/704480331685040129/photo/1,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet,Twitter for iPhone,1197,3723,Lucia,,Samoyed,11.0,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg
704499785726889984,2016-03-01,02:53:32,https://twitter.com/dog_rates/status/704499785726889984/photo/1,When you wake up from a long nap and have no idea who you are. 12/10,Twitter for iPhone,1124,3212,,,Chihuahua,12.0,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg
704761120771465216,2016-03-01,20:11:59,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10,Twitter for iPhone,3257,7283,,pupper,Siamese Cat,13.0,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg
704819833553219584,2016-03-02,00:05:17,https://twitter.com/dog_rates/status/704819833553219584/photo/1,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet,Twitter for iPhone,1136,2906,Chesterson,,Guinea Pig,7.0,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg
704847917308362754,2016-03-02,01:56:53,https://twitter.com/dog_rates/status/704847917308362754/photo/1,"""Yes hi could I get a number 4 with no pickles"" ...12/10",Twitter for iPhone,1727,5594,,,Golden Retriever,12.0,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg
705066031337840642,2016-03-02,16:23:36,https://twitter.com/dog_rates/status/705066031337840642/photo/1,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af,Twitter for iPhone,683,2378,Reese,,Airedale,12.0,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg
705102439679201280,2016-03-02,18:48:16,https://twitter.com/dog_rates/status/705102439679201280/photo/1,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth,Twitter for iPhone,585,2342,Terrenth,,Collie,10.0,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg
705223444686888960,2016-03-03,02:49:06,https://twitter.com/dog_rates/status/705223444686888960/photo/1,This is Bode. He's a heavy sleeper. 9/10,Twitter for iPhone,900,2829,Bode,,Egyptian Cat,9.0,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg
705239209544720384,2016-03-03,03:51:44,https://twitter.com/dog_rates/status/705239209544720384/photo/1,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho,Twitter for iPhone,854,3290,Jimothy,,Chihuahua,11.0,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg
705428427625635840,2016-03-03,16:23:38,https://twitter.com/dog_rates/status/705428427625635840/photo/1,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper,Twitter for iPhone,1931,4188,Ambrose,pupper,Chihuahua,11.0,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg
705442520700944385,2016-03-03,17:19:38,https://twitter.com/dog_rates/status/705442520700944385/photo/1,This is Cooper. He only wakes up to switch gears. 12/10 helpful af,Twitter for iPhone,1859,4877,Cooper,,Great Pyrenees,12.0,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg
705475953783398401,2016-03-03,19:32:29,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work,Twitter for iPhone,1045,3231,Zara,,Golden Retriever,12.0,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg
705591895322394625,2016-03-04,03:13:11,https://twitter.com/dog_rates/status/705591895322394625/photo/1,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10",Twitter for iPhone,1308,3475,,,Basenji,11.0,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg
705898680587526145,2016-03-04,23:32:15,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet,Twitter for iPhone,643,2597,Max,,Collie,10.0,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg
